genes	module
Galnt12	0
Galnt16	0
Galnt2	1
Galnt3	5
Galnt4	2
Galnt6	4
Galnt7	2
Galt	3
Gamt	4
Ganab	6
Ganc	3
Gapdh	4
Gapvd1	5
Gar1	1
Garnl3	1
Gars	4
Gart	4
Gas2l1	1
Gas2l3	0
Gas5	5
Gas6	6
Gas8	1
Gatad1	2
Gatad2a	4
Gatad2b	5
Gatb	1
Gatc	3
Gatm	2
Gatsl2	0
Gatsl3	4
Gba	6
Gba2	3
Gbas	4
Gbe1	6
Gbf1	0
Gbgt1	1
Gbp2	8
Gbp3	0
Gbp5	3
Gbp7	1
Gbp9	0
Gca	2
Gcat	4
Gcc1	4
Gcc2	5
Gcdh	3
Gcfc2	6
Gch1	2
Gclc	3
Gclm	0
Gcn1l1	1
Gcnt1	2
Gcnt2	8
Gcnt7	2
Gcsh	2
Gdap10	2
Gdap2	2
Gde1	4
Gdf9	1
Gdi1	3
Gdi2	2
Gdpd1	6
Gdpd3	3
Gdpd5	0
Gdpgp1	0
Gem	0
Gemin2	2
Gemin4	0
Gemin5	3
Gemin6	2
Gemin7	0
Gemin8	0
Get4	3
Gfer	0
Gfm1	0
Gfm2	5
Gfod2	7
Gfpt1	2
Gga1	1
Gga2	4
Gga3	1
Ggact	3
Ggct	0
Ggcx	4
Ggh	6
Ggnbp2	5
Ggnbp2os	5
Ggps1	2
Ggt5	1
Ggta1	2
Ghdc	4
Ghitm	2
Gid4	1
Gid8	5
Gigyf1	3
Gigyf2	3
Gimap1	1
Gimap5	3
Gimap6	1
Gimap9	0
Gin1	0
Ginm1	6
Gins1	0
Gins2	8
Gins3	0
Gins4	0
Gipc1	1
Git1	1
Git2	1
Gk5	2
Gkap1	3
Gla	8
Glb1	4
Glb1l	0
Glcci1	9
Glce	6
Gle1	3
Glg1	1
Glipr1	8
Glis3	1
Glmn	0
Glmp	4
Glo1	0
Glod4	6
Glrp1	3
Glrx	2
Glrx2	2
Glrx3	2
Glrx5	7
Gls	2
Glt8d1	6
Gltp	4
Gltscr1	1
Gltscr1l	0
Gltscr2	1
Glud1	2
Glul	0
Glyr1	1
Gm10033	5
Gm10336	3
Gm10509	2
Gm10548	5
Gm10790	5
Gm11423	5
Gm11545	8
Gm11696	0
Gm12250	8
Gm12338	5
Gm12522	2
Gm128	4
Tmem35b	4
Zfp984	5
Gm13710	0
Gm13889	1
Gm14005	3
Gm14023	5
Gm14325	3
Gm14326	5
Gm14403	3
Gm15417	3
Gm15706	3
Gm15760	5
Gm15800	5
Gm15880	0
Gm16023	3
Gm16062	5
Gm16576	3
Gm16617	5
Gm16702	3
Gm16845	8
Gm16861	3
Gm16897	5
Gm17066	5
Tarbp1	0
Gm1821	1
Gm1966	5
Gm20199	5
Gm20300	5
Gm20939	3
Gm29766	0
Gm2a	4
Gm3230	0
Gm3414	5
Gm3604	5
Gm3636	3
Gm3704	4
Gm3716	3
Gm4285	2
Gm4788	0
Gm4890	0
Zfp994	5
Gm4951	8
Tpbgl	4
Gm5086	0
Gm5134	0
Gm5141	5
Gm527	5
Gm5431	8
Gm5464	5
Gm5544	0
Zfp975	3
Gm561	7
Gm5617	1
Usf3	5
Gm6277	3
Gm6548	3
Gm6583	3
Tmem267	0
Gm7694	3
Gm9054	1
Gm9776	2
Gm9920	0
Gm996	1
Gmcl1	9
Gmds	0
Gmeb1	3
Gmeb2	0
Gmfb	2
Gmfg	7
Gmip	1
Gmnn	0
Gmppa	1
Gmppb	4
Gmpr	4
Gmpr2	3
Gmps	2
Gna11	3
Gna12	1
Gna13	2
Gna15	4
Gnai2	1
Gnai3	2
Gnal	0
Gnaq	5
Gnas	4
Gnb1	6
Gnb1l	3
Gnb2	1
Rack1	7
Gnb5	0
Gne	1
Gng10	2
Gng12	2
Gng2	3
Gng5	7
Gng7	0
Gngt2	1
Gnl1	1
Gnl2	1
Gnl3	0
Gnl3l	0
Gnpat	0
Gnpda1	4
Gnpda2	2
Gnpnat1	2
Gnptab	8
Gnptg	4
Gns	4
Golga1	3
Golga2	1
Golga3	3
Golga4	3
Golga5	3
Golga7	2
Golgb1	3
Golim4	0
Golm1	1
Golph3	2
Golph3l	2
Golt1b	6
Gon4l	1
Gopc	3
Gorab	3
Gorasp1	1
Gorasp2	6
Gosr1	6
Gosr2	2
Got1	4
Got2	4
Gp9	1
Gpaa1	4
Gpalpp1	2
Gpam	8
Gpank1	0
Gpatch1	1
Gpatch11	0
Gpatch2	5
Gpatch2l	0
Gpatch3	3
Gpatch4	0
Gpatch8	3
Gpbp1	9
Gpbp1l1	3
Gpcpd1	3
Gpd1	4
Gpd1l	6
Gpd2	5
Gphn	0
Gpi1	4
Gpkow	9
Gpld1	0
Gpm6b	0
Gpn1	0
Gpn2	1
Gpn3	0
Gpr107	4
Gpr108	4
Gpr137	1
Gpr137b	2
Gpr137b-ps	2
Gpr146	2
Gpr150	1
Gpr155	6
Gpr157	4
Gpr160	6
Gpr162	8
Gpr165	0
Gpr180	6
Gpr183	6
Gpr19	0
Gpr34	6
Gpr35	0
Gpr65	8
Gpr84	4
Gpr89	6
Gprasp1	1
Gprasp2	1
Gps1	1
Gps2	1
Gpsm1	1
Gpsm3	1
Gpt	3
Gpt2	0
Gpx1	7
Gpx4	7
Gramd1a	3
Gramd1b	4
Gramd3	0
Gramd4	1
Grap	1
Grb2	1
Grcc10	7
Grhpr	4
Grina	4
Gripap1	1
Grk6	1
Grn	4
Grpel1	6
Grpel2	0
Grsf1	2
Grwd1	4
Gsap	5
Gsdmd	1
Gse1	1
Gsg1	4
Gsg2	5
Gsk3a	1
Gsk3b	5
Gskip	2
Gsn	8
Gspt1	6
Gsr	6
Gss	1
Gstcd	0
Gstk1	4
Gstm1	4
Gstm4	4
Gstm5	6
Gsto1	8
Gsto2	0
Gstp1	4
Gstt2	4
Gstt3	8
Gstz1	0
Gt(ROSA)26Sor	5
Gtdc1	5
Gtf2a1	2
Gtf2a2	2
Gtf2b	2
Gtf2e1	6
Gtf2e2	2
Gtf2f1	1
Gtf2f2	0
Gtf2h1	5
Gtf2h2	0
Gtf2h3	0
Gtf2h4	1
Gtf2h5	7
Gtf2i	0
Gtf2ird1	1
Gtf2ird2	1
Gtf3a	3
Gtf3c1	1
Gtf3c2	3
Gtf3c3	0
Gtf3c4	2
Gtf3c5	1
Gtf3c6	0
Gtpbp1	0
Gtpbp10	2
Gtpbp2	3
Gtpbp3	1
Gtpbp4	7
Gtpbp6	3
Gtpbp8	0
Guca1a	7
Gucd1	3
Guf1	5
Guk1	2
Gusb	4
Gxylt1	5
Gyg	2
Gk	2
Gys1	4
Gzf1	5
H13	6
H1f0	1
H2-Aa	8
H2-Ab1	8
H2-D1	8
H2-DMa	6
H2-DMb1	4
H2-DMb2	0
H2-Eb1	8
H2-K1	8
H2-Ke6	3
H2-M3	8
H2-Oa	4
H2-Ob	8
H2-Q4	1
H2-T23	4
H2-T24	3
H2afj	1
H2afv	0
H2afx	1
H2afy	1
H2afz	2
H3f3a	2
H3f3b	2
H6pd	6
Haao	8
Habp4	1
Hacd1	2
Hacd2	2
Hacd3	6
Hacd4	8
Hace1	0
Hacl1	1
Hadh	4
Hadha	4
Hadhb	2
Hagh	3
Haghl	0
Harbi1	2
Hars	1
Hars2	0
Hat1	5
Haus1	6
Haus2	2
Haus3	2
Haus4	0
Haus5	1
Haus6	2
Haus7	0
Haus8	1
Havcr2	1
Hax1	0
Hbegf	0
Hbp1	2
Hbs1l	1
Hcar2	8
Hccs	2
Hcfc1	3
Hcfc1r1	4
Hcfc2	5
Hck	1
Hcls1	1
Hcn2	0
Hcst	7
Hdac1	0
Hdac10	3
Hdac11	1
Hdac2	2
Hdac3	0
Hdac4	0
Hdac5	1
Hdac6	0
Hdac8	3
Hdac9	6
Hddc2	7
Hddc3	1
Hdgf	1
Hdgfrp2	1
Hdgfrp3	0
Hdhd2	1
Hdhd3	1
Hdlbp	1
Heatr1	0
Heatr3	0
Heatr5a	2
Heatr5b	5
Heatr6	0
Hebp1	4
Heca	2
Hectd1	5
Hectd3	1
Helb	0
Hells	4
Helq	5
Helz	5
Hemk1	3
Herc1	5
Herc2	5
Herc3	0
Herc4	5
Herc6	0
Herpud1	4
Herpud2	2
Hes1	4
Hes6	1
Hexa	4
Hexb	6
Hexdc	1
Hexim1	1
Hexim2	1
Hfe	4
Hgf	8
Hgh1	1
Hgs	1
Hgsnat	6
Hhat	2
Hhex	6
Mfsd14a	2
Mfsd14b	2
Hibadh	6
Hibch	9
Hic2	0
Hif1a	8
Hif1an	2
Higd1a	5
Higd2a	7
Hilpda	8
Hinfp	5
Hint1	7
Hint2	7
Hint3	7
Hip1r	4
Hipk1	5
Hipk2	3
Hipk3	2
Hira	0
Hirip3	3
Hist1h1c	1
Hist1h1e	3
Hist1h2bc	3
Hist1h2be	3
Hist1h4d	3
Hist2h2be	0
Hist3h2a	3
Hivep1	3
Hivep2	0
Hivep3	3
Hjurp	3
Hk1	1
Hk2	4
Hk3	1
Hlcs	8
Hlf	8
Hltf	0
Hlx	1
Hmbox1	5
Hmbs	3
Hmces	0
Hmg20a	1
Hmg20b	1
Hmga2-ps1	3
Hmgb1	6
Hmgb2	2
Hmgcl	6
Hmgcr	2
Hmgcs1	0
Hmgn1	2
Hmgn2	0
Hmgn3	8
Hmgn5	0
Hmgxb3	0
Hmgxb4	5
Hmha1	1
Hmox1	4
Hmox2	1
Hn1	6
Hn1l	2
Hnmt	2
Hnrnpa0	3
Hnrnpa1	3
Hnrnpa2b1	3
Hnrnpa3	5
Hnrnpab	6
Hnrnpc	0
Hnrnpd	0
Hnrnpdl	3
Hnrnpf	6
Hnrnph1	3
Hnrnph2	2
Hnrnph3	3
Hnrnpk	6
Hnrnpl	4
Hnrnpll	2
Hnrnpm	1
Hnrnpr	5
Hnrnpu	1
Hnrnpul1	1
Hnrnpul2	3
Homer1	2
Homer3	3
Homez	0
Hook2	1
Hook3	5
Hp1bp3	1
Hpcal1	0
Hpgd	2
Hpgds	3
Hpn	0
Hprt	2
Hps1	1
Hps3	2
Hps4	1
Hps5	0
Hps6	4
Hras	1
Hrh2	1
Rida	2
Hs1bp3	1
Hs2st1	6
Hs3st3b1	2
Hs6st1	1
Hsbp1	7
Hscb	7
Hsd17b10	4
Hsd17b11	1
Hsd17b12	6
Hsd17b4	4
Hsd17b7	2
Hsd3b7	1
Hsdl1	4
Hsdl2	2
Hsf1	3
Hsf2	5
Hsf2bp	1
Hsp90aa1	5
Hsp90ab1	3
Hsp90b1	3
Hspa12a	8
Hspa13	2
Hspa14	2
Hspa2	0
Hspa4	8
Hspa4l	3
Hspa5	0
Hspa8	3
Hspa9	4
Hspb11	0
Hspb3	0
Hspb6	1
Hspbap1	0
Hspbp1	4
Hspd1	0
Hspe1	5
Hsph1	9
Htatip2	6
Htatsf1	3
Htra2	3
Htra3	8
Htt	5
Hus1	2
Huwe1	3
Hvcn1	4
Hyal2	4
Hyal3	0
Hyi	4
Hykk	2
Hyls1	5
Hyou1	0
Hypk	7
I830077J02Rik	1
Iah1	0
Iars	6
Iars2	8
Iba57	4
Ibtk	3
Icam1	4
Icam2	7
Ice1	1
Ice2	3
Ick	0
Icmt	2
Icosl	1
Ict1	0
Id2	2
Ide	0
Idh1	6
Idh2	1
Idh3a	6
Idh3b	3
Idh3g	1
Idnk	0
Ids	2
Idua	4
Ier2	1
Ier3	0
Ier3ip1	2
Ier5	1
Iffo1	3
Iffo2	1
Ifi204	8
Ifi27	7
Ifi27l2a	8
Ifi30	4
Ifi35	0
Ifi47	8
Ifih1	4
Ifit1	8
Ifit2	8
Ifit3	8
Ifit3b	8
Ifitm10	1
Ifitm2	2
Ifitm3	8
Ifnar1	6
Ifnar2	4
Ifngr1	6
Ifngr2	6
Ifrd1	3
Ifrd2	0
Ift122	1
Ift140	0
Ift172	1
Ift20	0
Ift22	0
Ift27	0
Ift43	0
Ift46	0
Ift52	0
Ift57	0
Ift74	3
Ift80	3
Ift81	0
Ift88	0
Igbp1	3
Igf1r	5
Igf2bp2	8
Igfbp4	6
Ighmbp2	1
Igip	5
Igsf6	1
Igsf8	4
Igtp	6
Ik	1
Ikbip	6
Ikbkap	2
Ikbkb	3
Ikbkg	2
Ikzf1	2
Ikzf2	5
Ikzf5	2
Il10ra	3
Il10rb	6
Il11ra1	0
Il12rb2	4
Il13ra1	2
Il15	5
Il15ra	5
Il16	0
Il17ra	1
Il18	3
Il18bp	8
Il1a	3
Il1b	8
Il1r1	2
Il1rap	2
Il1rl1	0
Il1rl2	5
Il1rn	8
Il21r	1
Il27	3
Il2rg	8
Il4ra	4
Il6	5
Il6ra	1
Il6st	0
Il7r	0
Ildr1	0
Ildr2	8
Ilf2	6
Ilf3	1
Ilk	1
Ilkap	3
Ilvbl	6
Immp1l	2
Immp2l	2
Immt	1
Imp3	7
Imp4	3
Impa1	2
Impa2	0
Impact	3
Impad1	2
Impdh1	1
Impdh2	0
Patj	7
Inafm1	7
Inafm2	2
Incenp	1
Ing1	0
Ing2	9
Ing3	0
Ing4	3
Ing5	2
Inip	2
Ino80	3
Ino80b	1
Ino80c	0
Ino80d	5
Ino80dos	2
Ino80e	1
Inpp1	0
Inpp4a	3
Inpp4b	5
Inpp5a	3
Inpp5b	0
Inpp5d	1
Inpp5e	3
Inpp5f	2
Inpp5k	1
Inppl1	1
Insig1	8
Insig2	2
Insr	5
Ints1	0
Ints10	5
Ints12	2
Ints2	5
Ints3	1
Ints4	0
Ints5	6
Ints6	2
Ints7	8
Ints8	9
Ints9	1
Intu	0
Invs	3
Ip6k1	5
Ip6k2	0
Ipcef1	2
Ipmk	2
Ipo11	2
Ipo13	4
Ipo4	4
Ipo5	0
Ipo7	2
Ipo8	0
Ipo9	1
Ipp	2
Ippk	2
Iqcb1	0
Iqcc	3
Iqce	1
Iqgap1	8
Iqgap3	4
Iqsec1	1
Iqsec2	1
Irak1	3
Irak1bp1	0
Irak2	1
Irak3	4
Irak4	0
Ireb2	5
Irf1	4
Irf2	4
Irf2bp1	4
Irf2bp2	0
Irf2bpl	1
Irf3	1
Irf4	0
Irf5	3
Irf7	8
Irf8	1
Irf9	8
Irgm1	8
Irgm2	2
Irgq	2
Irs2	8
Irs3	0
Isca1	6
Isca2	5
Iscu	1
Isg15	8
Isg20	8
Isg20l2	0
Isoc1	2
Isoc2b	1
Ist1	2
Isy1	1
Isyna1	1
Itch	2
Itfg1	6
Itfg2	3
Fam234a	4
Itga5	4
Itga6	2
Itga9	0
Itgam	1
Itgav	2
Itgax	8
Itgb1	6
Itgb1bp1	0
Itgb2	4
Itgb3	2
Itgb3bp	2
Itgb5	4
Itm2b	4
Itm2c	4
Itpa	0
Itpk1	1
Itpkb	1
Itpkc	1
Itpr1	5
Itpr2	1
Itpr3	1
Itprip	8
Itpripl1	6
Itpripl2	5
Itsn1	0
Itsn2	5
Ivd	0
Ivns1abp	3
Iws1	0
Izumo4	0
Jade1	5
Jade2	1
Jade3	6
Jag2	0
Jagn1	6
Jak1	1
Jak2	5
Jak3	1
Jam2	0
Jam3	8
Jarid2	1
Jazf1	2
Jdp2	1
Jkamp	6
Jmjd1c	5
Jmjd4	9
Jmjd6	3
Jmjd8	1
Jmy	3
Josd1	0
Josd2	3
Jph3	1
Jpx	0
Jrk	1
Jrkl	5
Jtb	5
Junb	3
Jund	1
Jup	1
Kalrn	0
Kank3	0
Kansl1	5
Kansl1l	5
Kansl2	3
Kansl3	1
Kantr	2
Kars	4
Kat2a	1
Kat2b	5
Kat5	1
Kat6a	3
Kat6b	3
Kat7	6
Kat8	3
Katna1	0
Katnal1	3
Katnb1	1
Katnbl1	2
Kbtbd12	0
Kbtbd2	2
Kbtbd3	3
Kbtbd4	6
Kbtbd7	2
Kbtbd8	2
Kcmf1	2
Kcna3	2
Kcnd1	0
Kcng2	1
Kcnip3	1
Kcnj10	8
Kcnj12	8
Kcnj2	8
Kcnj9	3
Kcnk12	1
Kcnk13	6
Kcnk6	1
Kcnma1	0
Kcnn4	1
Kcnq1ot1	5
Kcp	0
Kctd10	1
Kctd11	0
Kctd12	5
Kctd12b	0
Kctd13	1
Kctd18	3
Kctd2	1
Kctd20	5
Kctd21	3
Kctd3	3
Kctd5	0
Kctd6	2
Kctd7	2
Kctd9	5
Kdelc1	5
Kdelc2	6
Kdelr1	1
Kdelr2	2
Kdm1a	1
Kdm1b	0
Kdm2a	5
Kdm2b	1
Kdm3a	9
Kdm3b	3
Kdm4a	1
Kdm4b	1
Kdm4c	2
Kdm5a	5
Kdm5b	0
Kdm5c	0
Kdm6a	6
Kdm6b	1
Kdm7a	5
Kdm8	1
Kdr	0
Kdsr	6
Keap1	1
Khdrbs1	0
Khdrbs3	0
Khk	4
Khnyn	3
Khsrp	1
Kidins220	3
Kif13a	3
Kif13b	5
Kif16b	9
Kif19a	0
Kif1b	2
Kif1bp	0
Kif1c	5
Kif21b	3
Kif2a	2
Kif3a	3
Kif3b	3
Kif3c	0
Kif5b	5
Kif9	3
Kifap3	6
Kifc3	1
Kin	2
Kitl	5
Kiz	3
Klc1	1
Klc2	1
Klc4	1
Klf10	6
Klf11	1
Klf12	5
Klf13	1
Klf15	8
Klf16	4
Klf2	9
Klf3	2
Klf6	2
Klf7	3
Klf9	6
Klhdc1	0
Klhdc10	2
Klhdc2	0
Klhdc3	0
Klhdc4	3
Klhdc8b	3
Klhdc9	0
Klhl11	2
Klhl12	9
Klhl13	6
Klhl15	2
Klhl17	3
Klhl18	1
Klhl2	2
Klhl20	5
Klhl21	4
Klhl22	1
Klhl23	2
Klhl24	2
Klhl25	6
Klhl26	1
Klhl28	2
Klhl3	3
Klhl35	4
Klhl36	1
Klhl38	7
Klhl42	2
Klhl5	8
Klhl6	4
Klhl7	2
Klhl8	2
Klhl9	2
Klk8	4
Klrd1	0
Klrg2	0
Kmt2a	3
Kmt2b	3
Kmt2c	5
Kmt2d	3
Kmt2e	5
Knop1	2
Kpna1	2
Kpna2	4
Kpna3	2
Kpna4	2
Kpna6	6
Kpnb1	0
Kptn	4
Kras	5
Krba1	1
Krcc1	0
Kremen1	0
Kri1	1
Krit1	5
Krr1	3
Krt10	0
Krtcap2	7
Kti12	0
Ktn1	3
Kxd1	7
L2hgdh	0
L3hypdh	0
L3mbtl2	1
L3mbtl3	0
LOC100504703	3
Lacc1	2
Lace1	0
Lactb	7
Lactb2	2
Lag3	1
Lage3	7
Lair1	2
Lamb2	4
Lamc1	0
Lamp1	4
Lamp2	6
Lamtor1	7
Lamtor2	7
Lamtor3	5
Lamtor4	7
Lamtor5	0
Lancl1	0
Lancl2	0
Lap3	4
Laptm4a	7
Laptm4b	6
Laptm5	4
Large	2
Larp1	1
Larp4	2
Larp4b	0
Larp7	3
Lars	4
Lars2	4
Las1l	0
Lasp1	1
Lat2	8
Lats1	2
Lats2	3
Layn	3
Lbh	0
Lbr	2
Lbx2	1
Lca5l	3
Lclat1	6
Lcmt1	0
Lcmt2	4
Lcor	5
Lcorl	2
Lcp1	4
Lcp2	1
Ldah	1
Ldb1	1
Ldha	4
Ldhb	4
Ldlr	8
Ldlrad4	0
Ldlrap1	4
Ldoc1l	0
Lefty1	4
Lekr1	6
Lemd2	1
Lemd3	0
Lenep	3
Leng1	4
Leng8	3
Leng9	1
Leo1	0
Leprot	6
Leprotl1	6
Letm1	1
Letm2	3
Letmd1	0
Lfng	4
Lgals1	8
Lgals3	8
Lgals3bp	8
Lgals8	5
Lgals9	4
Lgalsl	2
Lgi4	1
Lgmn	4
Lgr4	0
Lhfpl2	6
Lhpp	1
Lias	0
Lifr	5
Lig1	0
Lig3	0
Lig4	2
Lilr4b	8
Lilra5	6
Lilrb4a	8
Lima1	1
Limd1	2
Limd2	1
Limk1	1
Limk2	1
Lims1	2
Lin37	1
Lin52	2
Lin54	2
Lin7c	2
Lin9	0
Lncpint	2
Lins1	0
Lipa	6
Lipe	1
Liph	8
Lipo1	2
Lipt1	0
Lipt2	0
Litaf	6
Lix1	0
Llgl1	0
Llph	5
Lman1	6
Lman2	6
Lman2l	0
Lmbr1	0
Lmbr1l	1
Lmbrd1	6
Lmbrd2	0
Lmf1	4
Lmf2	1
Lmln	5
Lmna	4
Lmnb1	0
Lmnb2	1
Lmo2	0
Lmo4	0
Lnpk	2
Lnpep	2
Lnx1	5
Lnx2	0
Borcs5	0
Lonp1	1
Lonp2	1
Lonrf1	0
Lonrf3	5
Lox	8
Loxl3	1
Lpar5	4
Lpar6	5
Lpcat1	6
Lpcat2	6
Lpcat3	6
Lpgat1	5
Lpin1	1
Lpin2	3
Lpl	8
Lpp	5
Lppos	0
Plppr4	3
Lpxn	6
Lrba	5
Lrch1	3
Lrch3	6
Lrfn1	4
Lrfn3	4
Lrguk	8
Lrif1	2
Lrig2	2
Lrig3	0
Lrmp	1
Lrp1	3
Lrp10	4
Lrp11	0
Lrp12	6
Lrp4	2
Lrp5	1
Lrp6	5
Lrpap1	4
Lrpprc	0
Lrrc1	0
Lrrc14	1
Carmil1	0
Lrrc20	1
Lrrc25	4
Lrrc27	0
Lrrc28	2
Lrrc3	8
Lrrc39	5
Lrrc4	3
Lrrc40	6
Lrrc41	6
Lrrc42	0
Lrrc45	3
Lrrc47	4
Lrrc51	5
Lrrc56	1
Lrrc57	2
Lrrc58	2
Lrrc59	4
Lrrc61	4
Lrrc75a	3
Lrrc8a	3
Lrrc8b	0
Lrrc8d	4
Lrrcc1	5
Lrrfip1	1
Lrrfip2	0
Lrrk1	1
Lrsam1	1
Lrwd1	3
Lsg1	1
Lsm1	2
Lsm10	1
Lsm11	0
Lsm12	0
Lsm14a	2
Lsm14b	3
Lsm2	3
Lsm3	2
Lsm4	4
Lsm5	7
Lsm6	2
Lsm7	0
Lsm8	7
Lsp1	4
Lsr	2
Lss	0
Lst1	1
Lta4h	0
Ltb	4
Ltbr	1
Ltc4s	7
Ltn1	2
Ltv1	1
Luc7l	9
Luc7l2	5
Luc7l3	5
Luzp1	9
Lxn	1
Ly6a	8
Ly6e	4
Ly6g6e	1
Ly6k	8
Ly86	2
Ly9	4
Ly96	2
Lyar	1
Lyl1	1
Lyn	0
Lypd6	8
Lypla1	2
Lypla2	4
Lyplal1	0
Lyrm1	0
Lyrm2	3
Lyrm4	0
Lyrm5	2
Lyrm7	0
Lyrm9	3
Lysmd1	0
Lysmd3	2
Lysmd4	0
Lyst	5
Lyz2	1
Lyzl4	0
Lzic	5
Lztfl1	5
Lztr1	1
Lzts2	1
Lzts3	5
M1ap	3
M6pr	6
Macf1	3
Macrod1	4
Mad1l1	1
Mad2l1	1
Mad2l1bp	6
Mad2l2	0
Madd	5
Maea	0
Maf	5
Maf1	9
Mafb	1
Mafg	3
Mafk	1
Mag	4
Maged1	1
Maged2	1
Magee1	0
Magef1	5
Mageh1	8
Magi1	1
Magi3	1
Magoh	2
Magohb	2
Magt1	2
Mak16	0
Malsu1	7
Malt1	5
Maml1	3
Maml2	5
Maml3	1
Mamld1	0
Man1a	2
Man1a2	2
Man1b1	4
Man1c1	1
Man2a1	2
Man2a2	1
Man2b1	4
Man2b2	1
Man2c1	4
Man2c1os	2
Manba	6
Manbal	4
Manea	2
Manf	0
Mansc1	4
Maoa	6
Map10	0
Map1lc3a	4
Map1lc3b	1
Map1s	1
Map2k1	6
Map2k2	1
Map2k3	4
Map2k4	0
Map2k5	5
Map2k6	9
Map2k7	1
Map3k1	2
Map3k10	1
Map3k11	1
Map3k12	3
Map3k14	3
Map3k19	0
Map3k2	2
Map3k3	0
Map3k4	0
Map3k5	5
Map3k7	5
Map3k8	5
Map3k9	0
Map4	3
Map4k2	3
Map4k3	5
Map4k4	3
Map4k5	2
Map7	3
Map7d1	1
Mapk1	2
Mapk12	0
Mapk14	3
Mapk1ip1	1
Mapk1ip1l	2
Mapk3	4
Mapk6	0
Mapk7	1
Mapk8	5
Mapk8ip3	1
Mapk9	0
Mapkap1	1
Mapkapk2	4
Mapkapk3	8
Mapkapk5	5
Mapkbp1	3
Mapre1	6
Mapre2	6
Mapre3	3
Marc2	6
March1	6
March2	6
March3	0
March5	9
March6	2
March7	2
March8	8
Marcks	6
Marcksl1	8
Marf1	5
Mark2	1
Mark3	3
Mark4	1
Mars	4
Mars2	2
Marveld1	0
Marveld2	3
Masp1	8
Mast1	1
Mast2	1
Mast3	1
Mast4	3
Mat2a	2
Mat2b	2
Matk	1
Matr3	2
Mau2	3
Mavs	0
Max	3
Maz	1
Mb21d1	3
Mb21d2	8
Mbd1	1
Mbd2	0
Mbd3	1
Mbd4	9
Mbd5	5
Mbd6	3
Mbip	0
Mblac1	0
Mblac2	6
Mbnl1	2
Mbnl2	2
Mboat1	3
Mboat7	4
Mbp	4
Mbtd1	5
Mbtps1	4
Mbtps2	2
Mcat	4
Mcc	0
Mccc1	5
Mccc1os	5
Mccc2	0
Mcee	5
Mcfd2	2
Mcl1	2
Mcm2	0
Mcm3	4
Mcm3ap	3
Mcm4	6
Mcm5	0
Mcm6	6
Mcm7	0
Mcm9	0
Mcmbp	2
Mcoln1	4
Mcph1	5
Mcrs1	1
Mctp1	2
Mcts1	0
Mcts2	3
Mcu	3
Mcur1	0
Mdc1	3
Mdfic	8
Mdga1	0
Mdh1	6
Mdh2	4
Mdm1	3
Mdm2	9
Mdm4	3
Mdn1	5
Mdp1	3
Me2	6
Mea1	1
Meaf6	3
Mecp2	1
Mecr	0
Med1	5
Med10	4
Med11	3
Med12	3
Med12l	3
Med13	5
Med13l	5
Med14	2
Med15	1
Med16	4
Med17	6
Med18	6
Med19	2
Med20	3
Med21	2
Med22	0
Med23	2
Med24	1
Med25	1
Med26	0
Med27	1
Med28	7
Med29	0
Med30	2
Med31	2
Med4	9
Med6	2
Med7	2
Med8	3
Med9	1
Mef2a	2
Mef2c	2
Mef2d	1
Megf11	0
Megf8	3
Megf9	2
Meis1	0
Meis3	0
Memo1	2
Men1	4
Mepce	1
Mertk	1
Mesdc1	1
Mesdc2	4
Metap1	2
Metap1d	5
Metap2	0
Metrn	7
Metrnl	6
Mettl1	4
Mettl10	2
Mettl13	8
Mettl14	0
Mettl15	2
Mettl16	0
Mettl17	3
Mettl18	6
Mettl2	3
Etfbkmt	0
Mettl21a	6
Mettl22	1
Mettl23	2
Mettl25	0
Mettl3	1
Mettl4	2
Mettl5	0
Mettl6	5
Mettl7a1	3
Mettl8	2
Mettl9	2
Mex3a	5
Mex3b	0
Mex3c	2
Mex3d	1
Mfap1a	3
Mfap1b	0
Mfap3	2
Mfap3l	0
Mff	6
Mfge8	4
Mfhas1	5
Mfn1	0
Mfn2	0
Mfng	4
Mfsd1	6
Mfsd10	4
Mfsd11	4
Mfsd12	4
Mfsd3	4
Mfsd4a	8
Mfsd5	4
Mfsd7b	2
Mfsd8	2
Mfsd9	0
Mga	5
Mgat1	4
Mgat2	6
Mgat4a	2
Mgat4b	4
Mgat5	5
Mgea5	3
Mgll	1
Mgme1	3
Mgmt	0
Mgrn1	4
Mgst3	6
Mia3	1
Mib1	2
Mib2	3
Mical1	4
Mical3	3
Micall1	3
Micu1	4
Micu2	4
Micu3	5
Mid1	1
Mid1ip1	1
Midn	1
Mief1	2
Mief2	3
Mien1	0
Mier1	2
Mier2	1
Mier3	2
Mif	4
Mif4gd	4
Miip	3
Milr1	2
Mina	0
Mink1	1
Minos1	7
Minpp1	6
Mios	0
Mipep	0
Mipol1	5
Mir22hg	0
Mir6236	0
Mir703	7
Mir8112	0
Mir99ahg	5
Mis12	9
Mis18a	5
Mitd1	2
Mitf	0
Mkks	0
Mkl1	1
Mkl2	0
Mkln1	2
Mknk1	1
Mknk2	1
Mkrn1	4
Mkrn2	0
Mks1	3
Mlec	0
Mlf2	1
Mlh1	3
Mlh3	3
Mllt1	1
Mllt10	5
Mllt11	5
Mllt3	5
Afdn	8
Mllt6	3
