genes	module
Gbf1	2
Gbgt1	0
Gbp2	9
Gbp3	4
Gbp5	8
Gbp7	3
Gbp9	0
Gca	1
Gcat	0
Gcc1	4
Gcc2	2
Gcdh	0
Gcfc2	10
Gch1	0
Gclc	0
Gclm	0
Gcn1l1	4
Gcnt1	6
Gcnt2	6
Gcnt7	1
Gcsh	1
Gdap10	1
Gdap2	1
Gde1	0
Gdf9	2
Gdi1	2
Gdi2	1
Gdpd1	5
Gdpd3	7
Gdpd5	0
Gdpgp1	0
Gem	2
Gemin2	0
Gemin4	4
Gemin5	4
Gemin6	1
Gemin7	7
Gemin8	3
Get4	0
Gfer	0
Gfm1	0
Gfm2	2
Gfod2	9
Gfpt1	1
Gga1	4
Gga2	0
Gga3	3
Ggact	0
Ggct	0
Ggcx	5
Ggh	1
Ggnbp2	2
Ggnbp2os	8
Ggps1	1
Ggt5	3
Ggta1	1
Ghdc	3
Ghitm	6
Gid4	4
Gid8	7
Gigyf1	2
Gigyf2	2
Gimap1	5
Gimap5	2
Gimap6	3
Gimap9	9
Gin1	0
Ginm1	6
Gins1	0
Gins2	1
Gins3	0
Gins4	7
Gipc1	3
Git1	4
Git2	4
Gkap1	2
Gla	9
Glb1	5
Glb1l	0
Glcci1	2
Glce	0
Gle1	2
Glg1	4
Glipr1	7
Glis3	0
Glmn	1
Glmp	5
Glo1	3
Glod4	6
Glrp1	0
Glrx	9
Glrx2	1
Glrx3	7
Glrx5	5
Gls	1
Glt8d1	1
Gltp	5
Gltscr1	2
Gltscr1l	0
Gltscr2	3
Glud1	6
Glul	2
Glyr1	4
Gm10033	8
Gm10336	2
Gm10509	1
Gm10548	2
Gm10790	2
Gm11423	2
Gm11545	0
Gm11696	2
Gm12250	6
Gm12338	2
Gm12522	1
Gm128	5
Tmem35b	7
Zfp984	1
Gm13889	2
Gm14005	2
Gm14023	8
Gm14325	8
Gm14326	8
Gm14403	2
Gm15417	2
Gm15706	2
Gm15708	8
Gm15760	8
Gm15800	2
Gm15880	1
Gm16023	2
Gm16062	0
Gm16576	0
Gm16617	8
Gm16702	0
Gm16845	8
Gm16861	2
Gm16897	8
Gm17066	2
Tarbp1	0
Gm1821	3
Gm1966	8
Gm19897	0
Gm20199	8
Gm20300	8
Gm20939	2
Gm29766	0
Gm2a	4
Gm3219	5
Gm3230	0
Gm3414	8
Gm3604	8
Gm3636	2
Gm3704	0
Gm4285	0
Gm4788	0
Zfp994	1
Gm4951	6
Tpbgl	5
Gm5086	1
Gm5134	9
Gm5141	8
Gm527	1
Gm5431	1
Gm5544	9
Zfp975	2
Gm561	7
Gm5617	7
Usf3	2
Gm6277	2
Gm6548	2
Gm6583	0
Tmem267	0
Gm7694	2
Gm9054	2
Gm9776	1
Gm9920	0
Gm996	3
Gmcl1	0
Gmds	0
Gmeb1	2
Gmeb2	4
Gmfb	1
Gmfg	7
Gmip	4
Gmnn	1
Gmppa	3
Gmppb	5
Gmpr	4
Gmpr2	2
Gmps	1
Gna11	2
Gna12	4
Gna13	1
Gna15	3
Gnai2	3
Gnai3	1
Gnal	0
Gnaq	8
Gnas	5
Gnb1	6
Gnb1l	0
Gnb2	3
Rack1	9
Gnb5	7
Gne	4
Gng10	1
Gng12	6
Gng2	4
Gng5	7
Gng7	4
Gngt2	7
Gnl1	3
Gnl2	3
Gnl3	1
Gnl3l	0
Gnpat	4
Gnpda1	0
Gnpda2	1
Gnpnat1	1
Gnptab	6
Gnptg	3
Gns	5
Golga1	8
Golga2	4
Golga3	0
Golga4	2
Golga5	2
Golga7	1
Golgb1	2
Golim4	0
Golm1	4
Golph3	1
Golph3l	1
Golt1b	6
Gon4l	2
Gopc	2
Gorab	2
Gorasp1	4
Gorasp2	6
Gosr1	6
Gosr2	6
Got1	5
Got2	5
Gp9	2
Gpaa1	5
Gpalpp1	1
Gpam	6
Gpank1	0
Gpatch1	3
Gpatch11	0
Gpatch2	1
Gpatch2l	0
Gpatch3	0
Gpatch4	0
Gpatch8	0
Gpbp1	10
Gpbp1l1	2
Gpcpd1	0
Gpd1	3
Gpd1l	6
Gpd2	0
Gphn	0
Gpi1	4
Gpkow	3
Gpld1	1
Gpm6b	0
Gpn1	0
Gpn2	2
Gpn3	2
Gpr107	5
Gpr108	5
Gpr137	3
Gpr137b	3
Gpr137b-ps	1
Gpr146	0
Gpr150	3
Gpr155	6
Gpr157	0
Gpr160	1
Gpr162	9
Gpr165	2
Gpr180	6
Gpr183	6
Gpr19	8
Gpr34	1
Gpr35	2
Gpr65	6
Gpr84	9
Gpr89	6
Gprasp1	4
Gprasp2	0
Gps1	3
Gps2	3
Gpsm1	3
Gpsm3	3
Gpt2	0
Gpx1	5
Gpx4	5
Gramd1a	2
Gramd1b	4
Gramd3	0
Gramd4	2
Grap	3
Grb2	3
Grcc10	7
Grhpr	3
Grina	5
Gripap1	3
Grk6	4
Grn	5
Grpel1	7
Grpel2	0
Grsf1	1
Grwd1	3
Gsap	1
Gsdmd	3
Gse1	3
Gsg1	5
Gsg2	8
Gsk3a	3
Gsk3b	8
Gskip	1
Gsn	5
Gspt1	1
Gsr	6
Gss	4
Gstcd	2
Gstk1	5
Gstm1	5
Gstm4	6
Gstm5	9
Gsto1	5
Gstp1	5
Gstt2	0
Gstt3	5
Gstz1	0
Gt(ROSA)26Sor	2
Gtdc1	1
Gtf2a1	1
Gtf2a2	1
Gtf2b	7
Gtf2e1	1
Gtf2e2	1
Gtf2f1	3
Gtf2f2	0
Gtf2h1	0
Gtf2h2	8
Gtf2h3	8
Gtf2h4	3
Gtf2h5	7
Gtf2i	2
Gtf2ird1	4
Gtf2ird2	4
Gtf3a	0
Gtf3c1	4
Gtf3c2	2
Gtf3c3	6
Gtf3c4	1
Gtf3c5	4
Gtf3c6	0
Gtpbp1	4
Gtpbp10	1
Gtpbp2	2
Gtpbp3	3
Gtpbp4	9
Gtpbp6	2
Gtpbp8	0
Guca1a	9
Gucd1	2
Guf1	1
Guk1	7
Gusb	5
Gxylt1	2
Gyg	1
Gk	1
Gys1	4
Gzf1	8
H13	5
H1f0	2
H2-Aa	6
H2-Ab1	6
H2-D1	5
H2-DMa	5
H2-DMb1	5
H2-DMb2	3
H2-Eb1	6
H2-K1	9
H2-Ke6	3
H2-M3	9
H2-Oa	3
H2-Ob	6
H2-Q4	3
H2-T23	5
H2-T24	2
H2afj	2
H2afv	7
H2afx	5
H2afy	3
H2afz	1
H3f3a	1
H3f3b	1
H6pd	6
Haao	9
Habp4	3
Hacd1	7
Hacd2	1
Hacd3	6
Hacd4	9
Hace1	0
Hacl1	3
Hadh	5
Hadha	4
Hadhb	1
Hagh	3
Haghl	0
Harbi1	0
Hars	3
Hars2	0
Hat1	8
Haus1	1
Haus2	0
Haus3	1
Haus4	5
Haus5	3
Haus6	0
Haus7	3
Haus8	3
Havcr2	3
Hax1	0
Hbegf	2
Hbp1	7
Hbs1l	0
Hcar2	9
Hccs	1
Hcfc1	4
Hcfc1r1	3
Hcfc2	1
Hck	3
Hcls1	4
Hcst	7
Hdac1	0
Hdac10	2
Hdac11	3
Hdac2	1
Hdac3	1
Hdac4	2
Hdac5	4
Hdac6	4
Hdac8	8
Hdac9	1
Hddc2	0
Hddc3	2
Hdgf	3
Hdgfrp2	3
Hdgfrp3	2
Hdhd2	0
Hdhd3	0
Hdlbp	4
Heatr1	4
Heatr3	5
Heatr5a	1
Heatr5b	0
Heatr6	0
Hebp1	9
Heca	1
Hectd1	8
Hectd3	4
Helb	4
Helq	2
Helz	8
Hemk1	2
Herc1	8
Herc2	8
Herc3	1
Herc4	0
Herc6	1
Herpud1	9
Herpud2	6
Hes1	5
Hes6	3
Hexa	0
Hexb	6
Hexdc	2
Hexim1	3
Hexim2	3
Hfe	0
Hgf	1
Hgh1	3
Hgs	4
Hgsnat	6
Hhat	5
Hhex	1
Mfsd14a	1
Mfsd14b	1
Hibadh	6
Hibch	7
Hic2	2
Hif1a	1
Hif1an	8
Higd1a	7
Higd2a	7
Hilpda	7
Hinfp	2
Hint1	7
Hint2	7
Hint3	1
Hip1	0
Hipk1	8
Hipk2	2
Hipk3	1
Hira	3
Hirip3	2
Hist1h1c	2
Hist1h1e	2
Hist1h2bc	2
Hist1h2be	2
Hist1h4d	2
Hist2h2be	2
Hist3h2a	2
Hivep1	2
Hivep2	2
Hivep3	2
Hjurp	2
Hk1	4
Hk2	5
Hk3	4
Hlcs	6
Hlf	9
Hltf	1
Hlx	3
Hmbox1	2
Hmbs	0
Hmces	3
Hmg20a	2
Hmg20b	3
Hmga2-ps1	2
Hmgb1	7
Hmgb2	1
Hmgcl	0
Hmgcr	1
Hmgcs1	1
Hmgn1	7
Hmgn2	9
Hmgn3	9
Hmgn5	0
Hmgxb3	4
Hmgxb4	2
Hmha1	4
Hmox1	2
Hmox2	3
Hn1	5
Hn1l	6
Hnmt	6
Hnrnpa0	2
Hnrnpa1	2
Hnrnpa2b1	2
Hnrnpa3	8
Hnrnpab	0
Hnrnpc	0
Hnrnpd	0
Hnrnpdl	2
Hnrnpf	5
Hnrnph1	2
Hnrnph2	1
Hnrnph3	2
Hnrnpk	1
Hnrnpl	0
Hnrnpll	1
Hnrnpm	3
Hnrnpr	0
Hnrnpu	4
Hnrnpul1	4
Hnrnpul2	2
Homer1	1
Homer3	3
Homez	6
Hook2	4
Hook3	8
Hp1bp3	4
Hpcal1	3
Hpgd	0
Hpgds	2
Hpn	9
Hprt	1
Hps1	4
Hps3	1
Hps4	3
Hps5	0
Hps6	4
Hras	2
Hrh2	4
Rida	7
Hs1bp3	0
Hs2st1	1
Hs3st3b1	6
Hs6st1	4
Hsbp1	7
Hscb	1
Hsd17b10	5
Hsd17b11	2
Hsd17b12	6
Hsd17b4	5
Hsd17b7	1
Hsd3b7	2
Hsdl1	4
Hsdl2	6
Hsf1	2
Hsf2	2
Hsf2bp	0
Hsp90aa1	2
Hsp90ab1	3
Hsp90b1	2
Hspa12a	6
Hspa13	1
Hspa14	1
Hspa2	5
Hspa4	3
Hspa4l	2
Hspa5	3
Hspa8	3
Hspa9	5
Hspb11	7
Hspb3	7
Hspb6	2
Hspbap1	9
Hspbp1	3
Hspd1	10
Hspe1	7
Hsph1	10
Htatip2	0
Htatsf1	2
Htra2	2
Htra3	5
Htt	8
Hus1	1
Huwe1	2
Hvcn1	5
Hyal2	5
Hyal3	9
Hyi	9
Hykk	6
Hyls1	0
Hyou1	0
Hypk	7
I830077J02Rik	0
Iah1	8
Iars	1
Iars2	5
Iba57	4
Ibtk	0
Icam1	5
Icam2	3
Ice1	2
Ice2	2
Ick	3
Icmt	0
Icosl	3
Ict1	3
Id2	1
Ide	8
Idh1	6
Idh2	3
Idh3a	6
Idh3b	2
Idh3g	3
Idnk	7
Ids	6
Idua	5
Ier2	2
Ier3	4
Ier3ip1	7
Ier5	2
Iffo1	2
Iffo2	2
Ifi204	9
Ifi27	9
Ifi27l2a	9
Ifi30	3
Ifi35	0
Ifi47	1
Ifih1	1
Ifit1	1
Ifit2	9
Ifit3	9
Ifit3b	9
Ifitm10	2
Ifitm2	9
Ifitm3	9
Ifnar1	6
Ifnar2	5
Ifngr1	3
Ifngr2	0
Ifrd1	2
Ifrd2	0
Ift122	0
Ift140	4
Ift172	4
Ift20	2
Ift22	0
Ift27	7
Ift43	0
Ift46	5
Ift52	1
Ift57	0
Ift74	2
Ift80	0
Ift81	2
Ift88	0
Igbp1	7
Igf1r	8
Igf2bp2	5
Igfbp4	9
Ighmbp2	4
Igip	2
Igsf6	3
Igsf8	5
Igtp	9
Ik	3
Ikbip	1
Ikbkap	0
Ikbkb	2
Ikbkg	1
Ikzf1	1
Ikzf2	0
Ikzf5	1
Il10ra	3
Il10rb	1
Il11ra1	0
Il12rb2	1
Il13ra1	1
Il15	8
Il15ra	2
Il16	5
Il17ra	5
Il18	2
Il18bp	9
Il1a	8
Il1b	1
Il1r1	1
Il1rap	1
Il1rl1	1
Il1rl2	8
Il21r	3
Il27	0
Il2rg	9
Il4ra	4
Il6	1
Il6ra	3
Il6st	1
Il7r	2
Ildr1	0
Ildr2	5
Ilf2	5
Ilf3	0
Ilk	3
Ilkap	3
Ilvbl	5
Immp1l	1
Immp2l	1
Immt	4
Imp3	7
Imp4	3
Impa1	1
Impa2	4
Impact	8
Impad1	1
Impdh1	3
Impdh2	3
Patj	0
Inafm1	3
Inafm2	0
Incenp	3
Ing1	3
Ing2	2
Ing3	0
Ing4	2
Ing5	0
Inip	1
Ino80	2
Ino80b	3
Ino80c	6
Ino80d	2
Ino80dos	1
Ino80e	3
Inpp1	0
Inpp4a	2
Inpp4b	8
Inpp5a	4
Inpp5b	4
Inpp5d	4
Inpp5e	3
Inpp5f	6
Inpp5k	4
Inppl1	2
Insig1	6
Insig2	1
Insr	2
Ints1	4
Ints10	0
Ints12	1
Ints2	1
Ints3	0
Ints4	0
Ints5	6
Ints6	1
Ints7	0
Ints8	10
Ints9	5
Intu	0
Invs	0
Ip6k1	2
Ip6k2	2
Ipcef1	1
Ipmk	1
Ipo11	1
Ipo13	4
Ipo4	4
Ipo5	6
Ipo7	1
Ipo8	1
Ipo9	4
Ipp	1
Ippk	1
Iqcb1	0
Iqcc	2
Iqce	4
Iqgap1	5
Iqgap3	4
Iqsec1	2
Iqsec2	2
Irak1	2
Irak1bp1	0
Irak2	4
Irak3	6
Irak4	3
Ireb2	8
Irf1	0
Irf2	0
Irf2bp1	3
Irf2bp2	0
Irf2bpl	4
Irf3	3
Irf4	1
Irf5	3
Irf7	9
Irf8	4
Irf9	6
Irgm1	6
Irgm2	1
Irgq	8
Irs2	0
Irs3	6
Isca1	6
Isca2	7
Iscu	3
Isg15	9
Isg20	0
Isg20l2	0
Isoc1	1
Isoc2b	7
Ist1	1
Isy1	3
Isyna1	3
Itch	6
Itfg1	6
Itfg2	3
Fam234a	3
Itga5	4
Itga6	0
Itga9	4
Itgam	0
Itgav	1
Itgax	5
Itgb1	6
Itgb1bp1	7
Itgb2	5
Itgb3	1
Itgb3bp	1
Itgb5	3
Itm2b	9
Itm2c	5
Itpa	2
Itpk1	4
Itpkb	0
Itpkc	0
Itpr1	2
Itpr2	2
Itpr3	4
Itprip	0
Itpripl1	1
Itpripl2	2
Itsn1	3
Itsn2	2
Ivd	4
Ivns1abp	2
Iws1	8
Izumo4	0
Jade1	8
Jade2	3
Jade3	6
Jag2	4
Jagn1	0
Jak1	4
Jak2	2
Jak3	4
Jam2	1
Jam3	9
Jarid2	0
Jazf1	1
Jdp2	3
Jkamp	1
Jmjd1c	2
Jmjd4	0
Jmjd6	2
Jmjd8	3
Jmy	2
Josd1	6
Josd2	2
Jph3	4
Jpx	2
Jrk	0
Jrkl	8
Jtb	2
Junb	2
Jund	3
Jup	4
Kalrn	0
Kank3	4
Kansl1	1
Kansl1l	8
Kansl2	2
Kansl3	2
Kantr	1
Kars	3
Kat2a	3
Kat2b	8
Kat5	4
Kat6a	2
Kat6b	2
Kat7	6
Kat8	3
Katna1	0
Katnal1	8
Katnb1	3
Katnbl1	1
Kbtbd12	0
Kbtbd2	1
Kbtbd3	2
Kbtbd4	6
Kbtbd7	1
Kbtbd8	1
Kcmf1	10
Kcna3	6
Kcnd1	0
Kcnip3	4
Kcnj10	9
Kcnj12	5
Kcnj2	1
Kcnj9	3
Kcnk12	3
Kcnk13	1
Kcnk6	3
Kcnma1	0
Kcnn4	3
Kcnq1ot1	2
Kcp	4
Kctd10	3
Kctd11	0
Kctd12	8
Kctd12b	0
Kctd13	0
Kctd18	2
Kctd2	3
Kctd20	0
Kctd21	0
Kctd3	2
Kctd5	0
Kctd6	0
Kctd7	1
Kctd9	8
Kdelc1	8
Kdelc2	1
Kdelr1	3
Kdelr2	1
Kdm1a	3
Kdm1b	6
Kdm2a	8
Kdm2b	2
Kdm3a	1
Kdm3b	2
Kdm4a	2
Kdm4b	4
Kdm4c	1
Kdm5a	8
Kdm5b	0
Kdm5c	0
Kdm5d	8
Kdm6a	1
Kdm6b	2
Kdm7a	1
Kdm8	3
Kdr	0
Kdsr	1
Keap1	4
Khdrbs1	1
Khdrbs3	5
Khk	3
Khnyn	2
Khsrp	4
Kidins220	2
Kif13a	2
Kif13b	0
Kif16b	0
Kif1b	1
Kif1bp	5
Kif1c	2
Kif21b	2
Kif24	2
Kif2a	1
Kif3a	0
Kif3b	2
Kif3c	3
Kif5b	8
Kif9	2
Kifap3	6
Kifc3	2
Kin	0
Kitl	10
Kiz	2
Klc1	2
Klc2	2
Klc4	2
Klf10	6
Klf11	4
Klf12	8
Klf13	3
Klf15	6
Klf16	3
Klf2	3
Klf3	1
Klf6	6
Klf7	2
Klf9	0
Klhdc1	1
Klhdc10	1
Klhdc2	0
Klhdc3	3
Klhdc4	2
Klhdc8b	2
Klhdc9	0
Klhl11	1
Klhl12	0
Klhl13	1
Klhl15	1
Klhl17	2
Klhl18	4
Klhl2	1
Klhl20	0
Klhl21	5
Klhl22	4
Klhl23	1
Klhl24	1
Klhl25	6
Klhl26	4
Klhl28	1
Klhl35	4
Klhl36	4
Klhl38	6
Klhl42	1
Klhl5	6
Klhl6	0
Klhl7	1
Klhl8	1
Klhl9	1
Klk8	5
Klrd1	0
Klrg2	6
Kmt2a	2
Kmt2b	2
Kmt2c	2
Kmt2d	2
Kmt2e	2
Knop1	2
Kpna1	1
Kpna2	5
Kpna3	1
Kpna4	1
Kpna6	6
Kpnb1	1
Kptn	0
Kras	1
Krba1	2
Krcc1	9
Kremen1	4
Kri1	2
Krit1	1
Krr1	2
Krt10	6
Krtcap2	9
Kti12	0
Ktn1	2
Kxd1	9
L2hgdh	1
L3hypdh	0
L3mbtl2	4
L3mbtl3	0
LOC100504703	2
Lacc1	1
Lace1	2
Lactb	0
Lactb2	1
Lag3	3
Lage3	7
Lair1	1
Lamb2	4
Lamc1	0
Lamp1	5
Lamp2	1
Lamtor1	5
Lamtor2	7
Lamtor3	1
Lamtor4	7
Lamtor5	7
Lancl1	0
Lap3	9
Laptm4a	9
Laptm4b	6
Laptm5	5
Large	0
Larp1	3
Larp4	1
Larp4b	1
Larp7	3
Lars	0
Lars2	9
Las1l	3
Lasp1	4
Lat2	9
Lats1	1
Lats2	4
Layn	2
Lbh	9
Lbr	1
Lbx2	3
Lca5l	2
Lclat1	1
Lcmt1	0
Lcmt2	5
Lcor	2
Lcorl	1
Lcp1	5
Lcp2	4
Ldah	0
Ldb1	3
Ldha	6
Ldhb	5
Ldlrad4	0
Ldlrap1	5
Ldoc1l	0
Lefty1	9
Lekr1	0
Lemd2	3
Lemd3	1
Lenep	2
Leng1	3
Leng8	2
Leng9	0
Leo1	2
Leprot	6
Leprotl1	6
Letm1	3
Letm2	2
Letmd1	6
Lfng	5
Lgals1	5
Lgals3	5
Lgals3bp	5
Lgals8	0
Lgals9	5
Lgalsl	1
Lgi4	3
Lgmn	6
Lgr4	8
Lhfpl2	6
Lhfpl4	0
Lhpp	0
Lias	0
Lifr	2
Lig1	1
Lig3	0
Lig4	1
Lilr4b	1
Lilra5	1
Lilrb4a	9
Lima1	4
Limd1	0
Limd2	3
Limk1	2
Limk2	3
Lims1	1
Lin37	3
Lin52	1
Lin54	1
Lin7c	1
Lin9	1
Lncpint	1
Lins1	0
Lipa	1
Lipe	3
Liph	6
Lipo1	1
Lipt1	1
Lipt2	0
Litaf	6
Lix1	1
Llgl1	4
Llph	2
Lman1	6
Lman2	5
Lman2l	0
Lmbr1	0
Lmbr1l	3
Lmbrd1	6
Lmbrd2	0
Lmf1	0
Lmf2	4
Lmln	2
Lmna	5
Lmnb1	0
Lmnb2	4
Lmo2	9
Lmo4	2
Lnpk	1
Lnpep	1
Lnx1	0
Lnx2	6
Borcs5	0
Lonp1	2
Lonp2	4
Lonrf1	2
Lonrf3	1
Loxl3	2
Lpar5	6
Lpar6	2
Lpcat1	6
Lpcat2	1
Lpcat3	6
Lpcat4	5
Lpgat1	8
Lpin1	4
Lpin2	2
Lpl	9
Lpp	8
Lppos	0
Plppr4	3
Lpxn	6
Lrba	1
Lrch1	0
Lrch3	6
Lrfn1	4
Lrfn3	5
Lrif1	1
Lrig2	1
Lrig3	0
Lrmp	3
Lrp1	2
Lrp10	5
Lrp12	1
Lrp4	0
Lrp5	2
Lrp6	8
Lrpap1	3
Lrpprc	6
Lrrc1	6
Lrrc14	4
Carmil1	0
Lrrc20	4
Lrrc25	4
Lrrc27	5
Lrrc28	0
Lrrc3	5
Lrrc39	1
Lrrc4	0
Lrrc40	1
Lrrc41	6
Lrrc42	3
Lrrc45	2
Lrrc47	5
Lrrc51	0
Lrrc56	4
Lrrc57	1
Lrrc58	1
Lrrc59	4
Lrrc61	4
Lrrc75a	2
Lrrc8a	2
Lrrc8b	0
Lrrc8c	0
Lrrc8d	4
Lrrcc1	8
Lrrfip1	4
Lrrfip2	0
Lrrk1	4
Lrsam1	3
Lrwd1	4
Lsg1	3
Lsm1	1
Lsm10	3
Lsm11	0
Lsm12	2
Lsm14a	10
Lsm14b	2
Lsm2	2
Lsm3	7
Lsm4	3
Lsm5	7
Lsm6	1
Lsm7	7
Lsm8	7
Lsp1	5
Lsr	1
Lss	0
Lst1	7
Lta4h	0
Ltb	5
Ltbr	3
Ltc4s	3
Ltn1	1
Ltv1	3
Luc7l	10
Luc7l2	2
Luc7l3	8
Luzp1	2
Lxn	0
Ly6a	9
Ly6e	5
Ly6g6e	2
Ly86	1
Ly9	5
Ly96	7
Lyar	2
Lyl1	2
Lyn	4
Lypd6	1
Lypla1	1
Lypla2	5
Lyplal1	0
Lyrm1	2
Lyrm2	2
Lyrm4	7
Lyrm5	1
Lyrm7	0
Lyrm9	0
Lysmd1	2
Lysmd3	1
Lysmd4	0
Lyst	8
Lyz2	3
Lyzl4	2
Lzic	8
Lztfl1	0
Lztr1	3
Lzts2	3
Lzts3	0
M1ap	2
M6pr	1
Macf1	2
Macrod1	3
Mad1l1	3
Mad2l1	0
Mad2l1bp	9
Mad2l2	3
Madd	0
Maea	3
Maf	8
Maf1	3
Mafb	3
Mafg	2
Mafk	3
Mag	3
Maged1	4
Maged2	4
Magee1	0
Magef1	2
Mageh1	6
Magi1	3
Magi3	2
Magoh	7
Magohb	1
Magt1	1
Mak16	0
Malsu1	0
Malt1	0
Maml1	2
Maml2	1
Maml3	2
Mamld1	4
Man1a	6
Man1a2	1
Man1b1	5
Man1c1	4
Man2a1	8
Man2a2	4
Man2b1	5
Man2b2	4
Man2c1	4
Man2c1os	1
Manba	6
Manbal	3
Manea	1
Manf	7
Map10	1
Map1lc3a	3
Map1lc3b	3
Map1s	4
Map2k1	6
Map2k2	3
Map2k3	3
Map2k4	1
Map2k5	2
Map2k6	0
Map2k7	2
Map3k1	1
Map3k10	2
Map3k11	4
Map3k12	2
Map3k14	2
Map3k2	1
Map3k3	3
Map3k4	4
Map3k5	0
Map3k7	2
Map3k8	2
Map3k9	8
Map4	2
Map4k2	2
Map4k3	1
Map4k4	2
Map4k5	1
Map7	2
Map7d1	3
Mapk1	1
Mapk12	7
Mapk14	2
Mapk1ip1	3
Mapk1ip1l	6
Mapk3	5
Mapk6	2
Mapk7	3
Mapk8	2
Mapk8ip3	2
Mapk9	6
Mapkap1	0
Mapkapk2	5
Mapkapk3	5
Mapkapk5	2
Mapkbp1	2
Mapre1	6
Mapre2	5
Mapre3	3
Marc2	9
March1	1
March2	0
March3	3
March5	10
March6	1
March7	1
March8	6
Marcks	9
Marcksl1	5
Marf1	2
Mark2	3
Mark3	10
Mark4	3
Mars	4
Mars2	1
Marveld1	0
Marveld2	2
Masp1	6
Mast1	2
Mast2	2
Mast3	4
Mast4	2
Mat2a	5
Mat2b	1
Matk	3
Matr3	1
Mau2	2
Mavs	0
Max	2
Maz	3
Mb21d1	2
Mb21d2	5
Mbd1	4
Mbd2	3
Mbd3	3
Mbd4	0
Mbd5	8
Mbd6	2
Mbip	0
Mblac1	4
Mblac2	0
Mbnl1	1
Mbnl2	1
Mboat1	2
Mboat7	5
Mbp	6
Mbtd1	8
Mbtps1	4
Mbtps2	1
Mcat	5
Mccc1	0
Mccc1os	1
Mccc2	4
Mcee	7
Mcfd2	1
Mcl1	1
Mcm2	1
Mcm3	6
Mcm3ap	2
Mcm4	1
Mcm5	9
Mcm6	1
Mcm7	0
Mcm9	8
Mcmbp	0
Mcoln1	3
Mcph1	2
Mcrs1	3
Mctp1	1
Mcts1	7
Mcts2	2
Mcu	0
Mcur1	1
Mdc1	2
Mdfic	1
Mdga1	3
Mdh1	5
Mdh2	5
Mdm1	3
Mdm2	0
Mdm4	2
Mdn1	2
Mdp1	2
Me2	6
Mea1	3
Meaf6	3
Mecp2	2
Mecr	3
Med1	8
Med10	0
Med11	2
Med12	2
Med12l	2
Med13	8
Med13l	8
Med14	1
Med15	4
Med16	4
Med17	6
Med18	1
Med19	6
Med20	0
Med21	8
Med22	6
Med23	0
Med24	4
Med25	3
Med26	4
Med27	2
Med28	1
Med29	3
Med30	1
Med31	7
Med4	2
Med6	7
Med7	1
Med8	2
Med9	3
Mef2a	1
Mef2c	1
Mef2d	4
Megf11	0
Megf8	2
Megf9	1
Meis1	0
Meis3	0
Memo1	1
Men1	3
Mepce	2
Mertk	4
Mesdc1	2
Mesdc2	3
Metap1	1
Metap1d	2
Metap2	5
Metrn	0
Metrnl	0
Mettl1	0
Mettl10	0
Mettl13	0
Mettl14	0
Mettl15	1
Mettl16	0
Mettl17	2
Mettl18	6
Mettl2	2
Etfbkmt	0
Mettl21a	6
Mettl22	2
Mettl23	1
Mettl25	2
Mettl3	3
Mettl4	1
Mettl5	2
Mettl6	10
Mettl7a1	3
Mettl8	0
Mettl9	1
Mex3a	0
Mex3b	2
Mex3c	1
Mex3d	4
Mfap1a	2
Mfap1b	2
Mfap3	1
Mfap3l	1
Mff	1
Mfge8	5
Mfhas1	4
Mfn1	0
Mfn2	4
Mfng	5
Mfsd1	6
Mfsd10	5
Mfsd11	9
Mfsd12	4
Mfsd3	0
Mfsd4a	1
Mfsd5	5
Mfsd7b	1
Mfsd8	1
Mfsd9	0
Mga	2
Mgat1	5
Mgat2	1
Mgat4a	1
Mgat4b	4
Mgat5	8
Mgea5	8
Mgll	3
Mgme1	10
Mgmt	0
Mgrn1	4
Mgst3	3
Mia3	3
Mib1	1
Mib2	2
Mical1	5
Mical3	2
Micall1	2
Micu1	5
Micu2	0
Micu3	2
Mid1	2
Mid1ip1	4
Midn	2
Mief1	1
Mief2	0
Mien1	7
Mier1	8
Mier2	2
Mier3	1
Mif	5
Mif4gd	0
Miip	2
Milr1	1
Mina	0
Mink1	2
Minos1	7
Minpp1	6
Mios	0
Mipep	0
Mipol1	2
Mir22hg	3
Mir6236	0
Mir703	9
Mir8112	9
Mir99ahg	8
Mis12	1
Mis18a	0
Mitd1	1
Mitf	8
Mkks	7
Mkl1	4
Mkl2	0
Mkln1	1
Mknk1	4
Mknk2	3
Mkrn1	5
Mkrn2	6
Mks1	2
Mlec	1
Mlf2	3
Mlh1	2
Mlh3	8
Mllt1	3
Mllt10	8
Mllt11	2
Mllt3	0
Afdn	6
Mllt6	2
Mlph	5
Mlst8	0
Mlx	1
Mlxip	2
Mlxipl	3
Mlycd	3
Mmaa	2
Mmab	2
Mmachc	6
Mmadhc	1
Mmd	1
Mmgt1	1
Mmgt2	7
Mmp11	2
Mmp14	5
Mmp15	4
Mmp2	0
Mmp28	2
Mms19	4
Mms22l	1
Mnat1	1
Mnt	3
Mob1a	1
Mob1b	1
Mob2	3
Mob3a	5
Mob3c	2
Mob4	1
Mocs1	4
Mocs2	2
Mocs3	3
Mogs	4
Mon1a	3
Mon1b	4
Mon2	2
Morc2a	0
Morc3	1
Morf4l1	6
Morf4l2	0
Morn2	2
Mospd1	1
Mospd2	1
Mospd3	3
Mov10	4
Mpc1	1
Mpc2	7
Mpdu1	0
