genes	module
Gas2l1	6
Gas2l3	0
Gas5	1
Gas6	8
Gas8	2
Gatad1	9
Gatad2a	0
Gatad2b	1
Gatb	0
Gatc	4
Gatm	8
Gatsl2	0
Gatsl3	0
Gba	7
Gba2	4
Gbas	2
Gbe1	3
Gbf1	1
Gbgt1	6
Gbp2	8
Gbp3	2
Gbp5	1
Gbp7	4
Gbp9	1
Gca	8
Gcat	2
Gcc1	0
Gcc2	1
Gcdh	0
Gcfc2	0
Gch1	0
Gclc	1
Gclm	0
Gcn1l1	0
Gcnt1	3
Gcnt2	2
Gcnt7	1
Gcsh	3
Gdap10	1
Gdap2	0
Gde1	2
Gdf9	4
Gdi1	4
Gdi2	3
Gdpd1	5
Gdpd3	4
Gdpd5	0
Gdpgp1	0
Gem	1
Gemin2	0
Gemin4	0
Gemin5	4
Gemin6	9
Gemin7	5
Gemin8	6
Get4	4
Gfer	0
Gfm1	0
Gfm2	1
Gfod2	0
Gfpt1	1
Gga1	6
Gga2	2
Gga3	6
Ggact	1
Ggct	0
Ggcx	8
Ggh	3
Ggnbp2	0
Ggnbp2os	1
Ggps1	1
Ggt5	0
Ggta1	1
Ghdc	2
Ghitm	3
Gid4	0
Gid8	1
Gigyf1	4
Gigyf2	4
Gimap1	0
Gimap5	4
Gimap6	0
Gimap9	0
Gin1	0
Ginm1	3
Gins1	0
Gins2	8
Gins3	0
Gins4	5
Gipc1	2
Git1	6
Git2	6
Gkap1	4
Gla	9
Glb1	2
Glb1l	0
Glcci1	1
Glce	0
Gle1	2
Glg1	6
Glipr1	5
Glis3	0
Glmn	0
Glmp	7
Glo1	2
Glod4	3
Glrp1	1
Glrx	3
Glrx2	0
Glrx3	5
Glrx5	5
Gls	1
Glt8d1	3
Gltp	7
Gltscr1	4
Gltscr1l	0
Gltscr2	2
Glud1	7
Glul	2
Glyr1	6
Gm10033	1
Gm10336	4
Gm10509	1
Gm10548	1
Gm10790	1
Gm11423	1
Gm11545	0
Gm11696	4
Gm12250	7
Gm12338	1
Gm12522	1
Gm128	0
Tmem35b	0
Zfp984	1
Gm13889	0
Gm14005	0
Gm14023	1
Gm14325	1
Gm14326	1
Gm14403	1
Gm15417	4
Gm15706	4
Gm15760	1
Gm15800	1
Gm15880	0
Gm16023	1
Gm16062	4
Gm16576	1
Gm16617	1
Gm16702	4
Gm16845	0
Gm16861	4
Gm16897	1
Gm17066	1
Tarbp1	0
Gm1821	2
Gm1966	1
Gm20199	1
Gm20300	1
Gm20939	4
Gm29766	6
Gm2a	0
Gm3219	0
Gm3230	0
Gm3414	1
Gm3604	0
Gm3636	4
Gm3704	0
Gm4285	1
Gm4788	0
Zfp994	1
Gm4951	7
Tpbgl	7
Gm5086	0
Gm5113	0
Gm5134	0
Gm5141	1
Gm527	0
Gm5431	3
Gm5544	0
Zfp975	4
Gm561	5
Gm5617	5
Usf3	1
Gm6277	4
Gm6548	1
Gm6583	0
Tmem267	0
Gm7694	1
Gm9054	0
Gm9776	1
Gm9920	0
Gm996	4
Gmcl1	0
Gmds	0
Gmeb1	1
Gmeb2	0
Gmfb	3
Gmfg	5
Gmip	6
Gmnn	0
Gmppa	2
Gmppb	5
Gmpr	0
Gmpr2	4
Gmps	3
Gna11	4
Gna12	0
Gna13	1
Gna15	0
Gnai2	2
Gnai3	3
Gnal	0
Gnaq	1
Gnas	0
Gnb1	7
Gnb1l	0
Gnb2	0
Rack1	9
Gnb5	5
Gne	0
Gng10	3
Gng12	3
Gng2	0
Gng5	5
Gng7	0
Gngt2	5
Gnl1	6
Gnl2	2
Gnl3	0
Gnl3l	0
Gnpat	0
Gnpda1	2
Gnpda2	3
Gnpnat1	3
Gnptab	7
Gnptg	2
Gns	2
Golga1	1
Golga2	6
Golga3	4
Golga4	4
Golga5	4
Golga7	3
Golgb1	4
Golim4	0
Golm1	2
Golph3	3
Golph3l	3
Golt1b	3
Gon4l	4
Gopc	1
Gorab	4
Gorasp1	6
Gorasp2	7
Gosr1	3
Gosr2	3
Got1	7
Got2	2
Gp9	0
Gpaa1	7
Gpalpp1	1
Gpam	0
Gpank1	2
Gpatch1	0
Gpatch11	0
Gpatch2	1
Gpatch2l	0
Gpatch3	0
Gpatch4	0
Gpatch8	1
Gpbp1	0
Gpbp1l1	4
Gpc2	4
Gpcpd1	0
Gpd1	2
Gpd1l	7
Gpd2	2
Gphn	0
Gpi1	2
Gpkow	0
Gpld1	1
Gpm6b	0
Gpn1	0
Gpn2	2
Gpn3	1
Gpr107	7
Gpr108	7
Gpr137	6
Gpr137b	2
Gpr137b-ps	8
Gpr146	0
Gpr150	2
Gpr155	3
Gpr157	0
Gpr160	3
Gpr162	8
Gpr165	0
Gpr180	3
Gpr183	3
Gpr19	0
Gpr34	3
Gpr35	0
Gpr65	2
Gpr84	8
Gpr89	3
Gprasp1	6
Gprasp2	0
Gps1	2
Gps2	2
Gpsm1	6
Gpsm3	2
Gpt	4
Gpt2	0
Gpx1	5
Gpx4	5
Gramd1a	4
Gramd1b	2
Gramd3	0
Gramd4	6
Grap	2
Grb2	2
Grcc10	5
Grhpr	2
Grina	7
Gripap1	4
Grk6	2
Grn	2
Grpel1	5
Grpel2	0
Grsf1	3
Grwd1	0
Gsap	1
Gsdmd	4
Gse1	6
Gsg1	0
Gsg2	1
Gsk3a	2
Gsk3b	1
Gskip	3
Gsn	7
Gspt1	3
Gsr	7
Gss	2
Gstcd	0
Gstk1	7
Gstm1	2
Gstm4	0
Gstm5	5
Gsto1	5
Gstp1	5
Gstt2	0
Gstt3	7
Gstz1	2
Gt(ROSA)26Sor	1
Gtdc1	1
Gtf2a1	3
Gtf2a2	5
Gtf2b	5
Gtf2e1	3
Gtf2e2	3
Gtf2f1	2
Gtf2f2	0
Gtf2h1	4
Gtf2h2	5
Gtf2h3	0
Gtf2h4	2
Gtf2h5	5
Gtf2i	4
Gtf2ird1	6
Gtf2ird2	6
Gtf3a	2
Gtf3c1	6
Gtf3c2	4
Gtf3c3	0
Gtf3c4	3
Gtf3c5	0
Gtf3c6	5
Gtpbp1	0
Gtpbp10	1
Gtpbp2	4
Gtpbp3	6
Gtpbp4	0
Gtpbp6	4
Gtpbp8	5
Guca1a	5
Gucd1	4
Guf1	1
Guk1	5
Gusb	7
Gxylt1	1
Gyg	3
Gk	3
Gys1	0
Gzf1	1
H13	5
H1f0	0
H2-Aa	8
H2-Ab1	8
H2-D1	8
H2-DMa	7
H2-DMb1	7
H2-DMb2	2
H2-Eb1	8
H2-K1	8
H2-Ke6	2
H2-M3	7
H2-Oa	2
H2-Ob	7
H2-Q4	8
H2-T23	7
H2-T24	4
H2afj	2
H2afv	5
H2afx	2
H2afy	0
H2afz	3
H3f3a	3
H3f3b	3
H6pd	8
Haao	7
Habp4	6
Hacd1	5
Hacd2	3
Hacd3	3
Hacd4	8
Hace1	0
Hacl1	2
Hadh	7
Hadha	2
Hadhb	3
Hagh	2
Haghl	0
Harbi1	0
Hars	2
Hars2	0
Hat1	5
Haus1	0
Haus2	0
Haus3	0
Haus4	2
Haus5	0
Haus6	0
Haus7	0
Haus8	2
Havcr2	2
Hax1	0
Hbegf	2
Hbp1	5
Hbs1l	2
Hcar2	7
Hccs	3
Hcfc1	1
Hcfc1r1	5
Hcfc2	1
Hck	2
Hcls1	2
Hcst	5
Hdac1	0
Hdac10	4
Hdac11	4
Hdac2	3
Hdac3	0
Hdac4	0
Hdac5	6
Hdac6	0
Hdac8	5
Hdac9	3
Hddc2	9
Hddc3	4
Hdgf	2
Hdgfrp2	2
Hdgfrp3	1
Hdhd2	2
Hdhd3	0
Hdlbp	6
Heatr1	0
Heatr3	0
Heatr5a	1
Heatr5b	1
Heatr6	1
Hebp1	7
Heca	1
Hectd1	1
Hectd3	6
Helb	0
Helq	1
Helz	1
Hemk1	4
Herc1	1
Herc2	1
Herc3	0
Herc4	1
Herc6	0
Herpud1	0
Herpud2	3
Hes1	7
Hes6	2
Hexa	0
Hexb	3
Hexdc	4
Hexim1	2
Hexim2	2
Hfe	0
Hgf	0
Hgh1	6
Hgs	6
Hgsnat	7
Hhat	2
Hhex	3
Mfsd14a	3
Mfsd14b	3
Hibadh	3
Hibch	0
Hic2	1
Hif1a	8
Hif1an	1
Higd1a	5
Higd2a	5
Hilpda	5
Hinfp	4
Hint1	5
Hint2	5
Hint3	5
Hip1	0
Hipk1	1
Hipk2	4
Hipk3	1
Hira	4
Hirip3	4
Hist1h1c	4
Hist1h1e	4
Hist1h2bc	4
Hist1h2be	4
Hist1h4d	4
Hist2h2be	1
Hist3h2a	4
Hivep1	4
Hivep2	1
Hivep3	4
Hjurp	4
Hk1	2
Hk2	7
Hk3	6
Hlcs	7
Hlf	8
Hltf	0
Hlx	2
Hmbox1	1
Hmbs	0
Hmces	2
Hmg20a	6
Hmg20b	2
Hmga2-ps1	0
Hmgb1	5
Hmgb2	3
Hmgcl	5
Hmgcr	3
Hmgcs1	3
Hmgn1	3
Hmgn2	0
Hmgn3	7
Hmgn5	0
Hmgxb3	0
Hmgxb4	1
Hmha1	6
Hmox1	0
Hmox2	0
Hn1	7
Hn1l	3
Hnmt	3
Hnrnpa0	4
Hnrnpa1	4
Hnrnpa2b1	4
Hnrnpa3	1
Hnrnpab	3
Hnrnpc	0
Hnrnpd	0
Hnrnpdl	4
Hnrnpf	5
Hnrnph1	4
Hnrnph2	3
Hnrnph3	4
Hnrnpk	3
Hnrnpl	7
Hnrnpll	3
Hnrnpm	2
Hnrnpr	0
Hnrnpu	6
Hnrnpul1	0
Hnrnpul2	4
Homer1	3
Homer3	4
Homez	7
Hook2	4
Hook3	1
Hp1bp3	6
Hpcal1	0
Hpgd	0
Hpgds	4
Hpn	0
Hprt	3
Hps1	6
Hps3	1
Hps4	2
Hps5	0
Hps6	0
Hras	2
Hrh2	0
Rida	5
Hs1bp3	0
Hs2st1	3
Hs3st3b1	7
Hs6st1	0
Hsbp1	5
Hscb	5
Hsd17b10	5
Hsd17b11	5
Hsd17b12	3
Hsd17b4	2
Hsd17b7	3
Hsd3b7	2
Hsdl1	0
Hsdl2	0
Hsf1	4
Hsf2	1
Hsf2bp	0
Hsp90aa1	0
Hsp90ab1	0
Hsp90b1	0
Hspa12a	8
Hspa13	3
Hspa14	3
Hspa2	0
Hspa4	2
Hspa4l	4
Hspa5	0
Hspa8	0
Hspa9	7
Hspb11	0
Hspb3	5
Hspb6	4
Hspbap1	2
Hspbp1	2
Hspd1	0
Hspe1	5
Hsph1	0
Htatip2	5
Htatsf1	4
Htra2	4
Htra3	2
Htt	1
Hus1	1
Huwe1	1
Hvcn1	7
Hyal2	7
Hyal3	0
Hyi	0
Hykk	3
Hyls1	1
Hyou1	0
Hypk	5
I830077J02Rik	0
Iah1	0
Iars	8
Iars2	2
Iba57	0
Ibtk	4
Icam1	7
Icam2	0
Ice1	4
Ice2	1
Ick	0
Icmt	0
Icosl	0
Ict1	5
Id2	3
Ide	1
Idh1	0
Idh2	2
Idh3a	7
Idh3b	4
Idh3g	2
Idnk	5
Ids	3
Idua	7
Ier2	4
Ier3	4
Ier3ip1	5
Ier5	4
Iffo1	4
Iffo2	4
Ifi204	8
Ifi27	5
Ifi27l2a	8
Ifi30	0
Ifi35	7
Ifi47	8
Ifih1	8
Ifit1	8
Ifit2	8
Ifit3	8
Ifit3b	8
Ifitm10	0
Ifitm2	9
Ifitm3	8
Ifnar1	3
Ifnar2	7
Ifngr1	5
Ifngr2	5
Ifrd1	4
Ifrd2	0
Ift122	0
Ift140	1
Ift172	6
Ift20	5
Ift22	0
Ift27	5
Ift43	0
Ift46	5
Ift52	0
Ift57	0
Ift74	4
Ift80	0
Ift81	0
Ift88	1
Igbp1	5
Igf1r	1
Igf2bp2	0
Igfbp4	8
Ighmbp2	6
Igip	1
Igsf6	2
Igsf8	7
Igtp	8
Ik	0
Ikbip	3
Ikbkap	0
Ikbkb	4
Ikbkg	3
Ikzf1	1
Ikzf2	1
Ikzf5	3
Il10ra	6
Il10rb	7
Il11ra1	3
Il12rb2	8
Il13ra1	3
Il15	1
Il15ra	2
Il16	2
Il17ra	2
Il18	5
Il18bp	8
Il1a	1
Il1b	8
Il1r1	8
Il1rap	3
Il1rl1	1
Il1rl2	1
Il21r	0
Il27	0
Il2rg	8
Il4ra	0
Il6	0
Il6ra	4
Il6st	8
Il7r	0
Ildr1	0
Ildr2	7
Ilf2	5
Ilf3	0
Ilk	2
Ilkap	0
Ilvbl	7
Immp1l	3
Immp2l	3
Immt	2
Imp3	5
Imp4	0
Impa1	3
Impa2	0
Impact	1
Impad1	3
Impdh1	2
Impdh2	0
Patj	0
Inafm1	2
Inafm2	3
Incenp	4
Ing1	2
Ing2	0
Ing3	0
Ing4	4
Ing5	1
Inip	3
Ino80	4
Ino80b	2
Ino80c	0
Ino80d	1
Ino80dos	1
Ino80e	2
Inpp1	0
Inpp4a	4
Inpp4b	1
Inpp5a	0
Inpp5b	0
Inpp5d	6
Inpp5e	4
Inpp5f	0
Inpp5k	0
Inppl1	4
Insig1	3
Insig2	3
Insr	1
Ints1	6
Ints10	0
Ints12	3
Ints2	1
Ints3	6
Ints4	0
Ints5	3
Ints6	1
Ints7	0
Ints8	0
Ints9	2
Intu	1
Invs	1
Ip6k1	1
Ip6k2	0
Ipcef1	0
Ipmk	3
Ipo11	3
Ipo13	0
Ipo4	0
Ipo5	8
Ipo7	0
Ipo8	1
Ipo9	6
Ipp	3
Ippk	1
Iqcb1	0
Iqcc	4
Iqce	6
Iqgap1	2
Iqgap3	0
Iqsec1	6
Iqsec2	4
Irak1	4
Irak1bp1	0
Irak2	0
Irak3	2
Irak4	2
Ireb2	1
Irf1	0
Irf2	5
Irf2bp1	2
Irf2bp2	3
Irf2bpl	0
Irf3	2
Irf4	1
Irf5	2
Irf7	8
Irf8	2
Irf9	8
Irgm1	8
Irgm2	8
Irgq	1
Irs2	6
Irs3	0
Isca1	3
Isca2	0
Iscu	5
Isg15	8
Isg20	8
Isg20l2	0
Isoc1	3
Isoc2b	0
Ist1	3
Isy1	2
Isyna1	2
Itch	3
Itfg1	3
Itfg2	2
Fam234a	2
Itga5	0
Itga6	3
Itga9	1
Itgam	8
Itgav	1
Itgax	8
Itgb1	3
Itgb1bp1	5
Itgb2	7
Itgb3	1
Itgb3bp	0
Itgb5	2
Itm2b	0
Itm2c	3
Itpa	4
Itpk1	6
Itpkb	1
Itpkc	0
Itpr1	1
Itpr2	4
Itpr3	0
Itprip	2
Itpripl1	3
Itpripl2	1
Itsn1	0
Itsn2	1
Ivd	2
Ivns1abp	4
Iws1	1
Izumo4	4
Jade1	1
Jade2	2
Jade3	0
Jag2	0
Jagn1	5
Jak1	0
Jak2	1
Jak3	0
Jam2	3
Jam3	7
Jarid2	1
Jazf1	1
Jdp2	2
Jkamp	3
Jmjd1c	1
Jmjd4	1
Jmjd6	4
Jmjd8	6
Jmy	1
Josd1	3
Josd2	2
Jph3	4
Jpx	1
Jrk	0
Jrkl	1
Jtb	5
Junb	4
Jund	2
Jup	0
Kalrn	0
Kank3	4
Kansl1	1
Kansl1l	1
Kansl2	6
Kansl3	4
Kantr	3
Kars	2
Kat2a	6
Kat2b	1
Kat5	2
Kat6a	1
Kat6b	1
Kat7	7
Kat8	2
Katna1	0
Katnal1	4
Katnb1	2
Katnbl1	3
Kbtbd12	0
Kbtbd2	3
Kbtbd3	4
Kbtbd4	3
Kbtbd7	3
Kbtbd8	1
Kcmf1	3
Kcna3	8
Kcnd1	3
Kcnip3	0
Kcnj10	8
Kcnj12	7
Kcnj16	2
Kcnj2	8
Kcnj9	4
Kcnk12	0
Kcnk13	3
Kcnk6	2
Kcnma1	0
Kcnn4	0
Kcnq1ot1	1
Kcp	0
Kctd10	4
Kctd11	0
Kctd12	1
Kctd12b	0
Kctd13	0
Kctd18	4
Kctd2	2
Kctd20	1
Kctd21	4
Kctd3	4
Kctd5	0
Kctd6	3
Kctd7	0
Kctd9	1
Kdelc1	0
Kdelc2	8
Kdelr1	0
Kdelr2	1
Kdm1a	0
Kdm1b	0
Kdm2a	1
Kdm2b	6
Kdm3a	1
Kdm3b	4
Kdm4a	4
Kdm4b	6
Kdm4c	1
Kdm5a	1
Kdm5b	0
Kdm5c	0
Kdm6a	3
Kdm6b	4
Kdm7a	1
Kdm8	0
Kdr	0
Kdsr	3
Keap1	2
Khdrbs1	0
Khdrbs3	0
Khk	2
Khnyn	4
Khsrp	6
Kidins220	4
Kif13a	1
Kif13b	1
Kif16b	0
Kif19a	0
Kif1b	1
Kif1bp	5
Kif1c	4
Kif21b	4
Kif2a	0
Kif3a	0
Kif3b	4
Kif3c	0
Kif5b	1
Kif9	1
Kifap3	3
Kifc3	2
Kin	0
Kitl	0
Kiz	4
Klc1	4
Klc2	4
Klc4	4
Klf10	0
Klf11	0
Klf12	1
Klf13	2
Klf15	7
Klf16	0
Klf2	2
Klf3	1
Klf6	3
Klf7	4
Klf9	2
Klhdc1	0
Klhdc10	1
Klhdc2	5
Klhdc3	2
Klhdc4	4
Klhdc8b	0
Klhdc9	0
Klhl11	1
Klhl12	1
Klhl13	3
Klhl15	0
Klhl17	4
Klhl18	6
Klhl2	0
Klhl20	1
Klhl21	0
Klhl22	0
Klhl23	1
Klhl24	1
Klhl25	8
Klhl26	0
Klhl28	1
Klhl35	6
Klhl36	0
Klhl38	2
Klhl42	3
Klhl5	8
Klhl6	8
Klhl7	3
Klhl8	3
Klhl9	1
Klk8	7
Klrd1	0
Klrg2	7
Kmt2a	4
Kmt2b	4
Kmt2c	1
Kmt2d	4
Kmt2e	1
Knop1	0
Kpna1	3
Kpna2	7
Kpna3	3
Kpna4	8
Kpna6	3
Kpnb1	0
Kptn	0
Kras	3
Krba1	6
Krcc1	0
Kremen1	6
Kri1	6
Krit1	1
Krr1	0
Krt10	0
Krtcap2	5
Kti12	0
Ktn1	4
Kxd1	9
L2hgdh	0
L3hypdh	0
L3mbtl2	0
L3mbtl3	0
LOC100504703	1
Lacc1	1
Lace1	0
Lactb	5
Lactb2	1
Lag3	0
Lage3	5
Lair1	3
Lamb2	0
Lamc1	0
Lamp1	7
Lamp2	3
Lamtor1	5
Lamtor2	5
Lamtor3	5
Lamtor4	5
Lamtor5	5
Lancl1	0
Lancl2	0
Lap3	0
Laptm4a	5
Laptm4b	3
Laptm5	7
Large	0
Larp1	6
Larp4	1
Larp4b	1
Larp7	2
Lars	0
Lars2	0
Las1l	0
Lasp1	6
Lat2	7
Lats1	1
Lats2	0
Layn	0
Lbh	8
Lbr	3
Lbx2	5
Lca5l	0
Lclat1	7
Lcmt1	2
Lcmt2	7
Lcor	1
Lcorl	1
Lcp1	7
Lcp2	0
Ldah	0
Ldb1	4
Ldha	7
Ldhb	2
Ldlr	8
Ldlrad4	0
Ldlrap1	2
Ldoc1l	0
Lefty1	8
Lekr1	0
Lemd2	2
Lemd3	0
Lenep	4
Leng1	2
Leng8	4
Leng9	4
Leo1	2
Leprot	3
Leprotl1	3
Letm1	6
Letm2	4
Letmd1	7
Lfng	0
Lgals1	5
Lgals3	8
Lgals3bp	8
Lgals8	2
Lgals9	7
Lgalsl	0
Lgi4	0
Lgmn	5
Lgr4	0
Lhfpl2	3
Lhpp	0
Lias	0
Lifr	2
Lig1	0
Lig3	6
Lig4	1
Lilr4b	1
Lilra5	0
Lilrb4a	8
Lima1	6
Limd1	0
Limd2	2
Lime1	4
Limk1	6
Limk2	6
Lims1	8
Lin37	2
Lin52	3
Lin54	1
Lin7c	3
Lin9	0
Lncpint	1
Lins1	0
Lipa	3
Lipe	6
Liph	7
Lipo1	3
Lipt1	0
Lipt2	0
Litaf	7
Lix1	0
Llgl1	0
Llph	0
Lman1	3
Lman2	7
Lman2l	0
Lmbr1	0
Lmbr1l	4
Lmbrd1	3
Lmbrd2	1
Lmf1	7
Lmf2	2
Lmln	1
Lmna	0
Lmnb1	0
Lmnb2	0
Lmo2	0
Lmo4	9
Lnpk	3
Lnpep	1
Lnx1	0
Lnx2	0
Borcs5	0
Lonp1	6
Lonp2	0
Lonrf1	0
Lonrf3	1
Loxl3	4
Lpar5	7
Lpar6	1
Lpcat1	0
Lpcat2	3
Lpcat3	7
Lpcat4	2
Lpgat1	1
Lpin1	6
Lpin2	4
Lpl	8
Lpp	1
Lppos	0
Plppr4	0
Lpxn	3
Lrba	1
Lrch1	1
Lrch3	0
Lrfn1	0
Lrfn3	2
Lrif1	1
Lrig2	1
Lrig3	0
Lrmp	2
Lrp1	1
Lrp10	2
Lrp11	0
Lrp12	8
Lrp4	0
Lrp5	6
Lrp6	1
Lrpap1	2
Lrpprc	3
Lrrc1	0
Lrrc14	0
Carmil1	0
Lrrc20	0
Lrrc25	0
Lrrc27	0
Lrrc28	0
Lrrc3	7
Lrrc39	1
Lrrc4	1
Lrrc40	3
Lrrc41	7
Lrrc42	2
Lrrc45	4
Lrrc47	7
Lrrc51	1
Lrrc56	6
Lrrc57	3
Lrrc58	1
Lrrc59	2
Lrrc61	7
Lrrc75a	0
Lrrc8a	4
Lrrc8b	0
Lrrc8c	0
Lrrc8d	0
Lrrcc1	1
Lrrfip1	0
Lrrfip2	0
Lrrk1	6
Lrsam1	6
Lrwd1	2
Lsg1	6
Lsm1	5
Lsm10	5
Lsm11	0
Lsm12	1
Lsm14a	0
Lsm14b	4
Lsm2	5
Lsm3	5
Lsm4	2
Lsm5	5
Lsm6	5
Lsm7	0
Lsm8	5
Lsp1	7
Lsr	1
Lss	0
Lst1	0
Lta4h	5
Ltb	8
Ltbr	6
Ltc4s	5
Ltn1	1
Ltv1	0
Luc7l	1
Luc7l2	1
Luc7l3	1
Luzp1	4
Lxn	0
Ly6a	8
Ly6e	5
Ly6g6e	4
Ly86	8
Ly9	7
Ly96	5
Lyar	0
Lyl1	4
Lyn	0
Lypd6	8
Lypla1	3
Lypla2	2
Lyplal1	0
Lyrm1	0
Lyrm2	4
Lyrm4	0
Lyrm5	3
Lyrm7	0
Lyrm9	1
Lysmd1	4
Lysmd3	1
Lysmd4	0
Lyst	1
Lyz2	8
Lyzl4	0
Lzic	0
Lztfl1	4
Lztr1	4
Lzts2	6
Lzts3	4
M1ap	0
M6pr	3
Macf1	4
Macrod1	2
Mad1l1	6
Mad2l1	0
Mad2l1bp	5
Mad2l2	2
Madd	1
Maea	2
Maf	1
Maf1	2
Mafb	2
Mafg	4
Mafk	2
Mag	2
Maged1	2
Maged2	0
Magee1	3
Magef1	1
Mageh1	7
Magi1	6
Magi3	4
Magoh	5
Magohb	5
Magt1	3
Mak16	0
Malsu1	5
Malt1	1
Maml1	4
Maml2	0
Maml3	6
Mamld1	0
Man1a	3
Man1a2	3
Man1b1	0
Man1c1	0
Man2a1	0
Man2a2	6
Man2b1	7
Man2b2	0
Man2c1	0
Man2c1os	1
Manba	7
Manbal	5
Manea	3
Manf	0
Mansc1	2
Maoa	0
Map10	0
Map1lc3a	2
Map1lc3b	2
Map1s	0
Map2k1	0
Map2k2	2
Map2k3	2
Map2k4	0
Map2k5	0
Map2k6	0
Map2k7	4
Map3k1	0
Map3k10	4
Map3k11	6
Map3k12	4
Map3k14	4
Map3k2	1
Map3k3	0
Map3k4	0
Map3k5	1
Map3k7	1
Map3k8	1
Map3k9	1
Map4	1
Map4k2	4
Map4k3	1
Map4k4	1
Map4k5	3
Map7	0
Map7d1	6
Mapk1	3
Mapk12	0
Mapk14	0
Mapk1ip1	4
Mapk1ip1l	3
Mapk3	0
Mapk6	0
Mapk7	6
Mapk8	1
Mapk8ip3	6
Mapk9	0
Mapkap1	0
Mapkapk2	7
Mapkapk3	7
Mapkapk5	4
Mapkbp1	1
Mapre1	3
Mapre2	2
Mapre3	2
Marc2	3
March1	3
March2	7
March3	2
March5	0
March6	1
March7	0
March8	8
Marcks	3
Marcksl1	7
Marf1	1
Mark2	6
Mark3	1
Mark4	6
Mars	7
Mars2	0
Marveld1	0
Marveld2	0
Masp1	8
Mast1	4
Mast2	4
Mast3	6
Mast4	4
Mat2a	5
Mat2b	3
Matk	4
Matr3	0
Mau2	4
Mavs	0
Max	4
Maz	4
Mb21d1	4
Mb21d2	7
Mbd1	6
Mbd2	2
Mbd3	2
Mbd4	0
Mbd5	1
Mbd6	4
Mbip	0
Mblac1	0
Mblac2	0
Mbnl1	1
Mbnl2	3
Mboat1	1
Mboat7	2
Mbp	8
Mbtd1	1
Mbtps1	0
Mbtps2	1
Mcat	5
Mccc1	0
Mccc2	0
Mcee	5
Mcfd2	3
Mcl1	3
Mcm2	8
Mcm3	8
Mcm3ap	4
Mcm4	8
Mcm5	8
Mcm6	8
Mcm7	0
Mcm9	0
Mcmbp	0
Mcoln1	0
Mcph1	1
Mcrs1	2
Mctp1	1
Mcts1	5
Mcts2	4
Mcu	0
Mcur1	8
Mdc1	4
Mdfic	8
Mdga1	0
Mdh1	5
Mdh2	5
Mdm1	0
Mdm2	0
Mdm4	4
Mdn1	1
Mdp1	4
Me2	3
Mea1	5
Meaf6	2
Mecp2	4
Mecr	0
Med1	1
Med10	5
Med11	5
Med12	1
Med12l	1
Med13	1
Med13l	1
Med14	1
Med15	6
Med16	6
Med17	7
Med18	3
Med19	3
Med20	0
Med21	5
Med22	0
Med23	1
Med24	6
Med25	2
Med26	0
Med27	0
Med28	3
Med29	2
Med30	5
Med31	5
Med4	0
Med6	5
Med7	3
Med8	2
Med9	6
Mef2a	1
Mef2c	3
Mef2d	6
Megf11	0
Megf8	4
Megf9	1
Meis1	0
Meis3	0
Memo1	3
Men1	2
Mepce	6
Mertk	6
Mesdc1	6
Mesdc2	5
Metap1	0
Metap1d	4
Metap2	5
Metrn	0
Metrnl	5
Mettl1	0
Mettl10	3
Mettl13	0
Mettl14	0
Mettl15	1
Mettl16	0
Mettl17	4
Mettl18	3
Mettl2	4
Etfbkmt	0
Mettl21a	3
Mettl22	4
Mettl23	5
Mettl25	0
Mettl3	2
Mettl4	1
Mettl5	5
Mettl6	0
Mettl7a1	0
Mettl8	0
Mettl9	3
Mex3a	1
Mex3b	0
Mex3c	3
Mex3d	0
Mfap1a	1
Mfap1b	0
Mfap3	3
Mfap3l	0
Mff	3
Mfge8	2
Mfhas1	4
Mfn1	0
Mfn2	0
Mfng	2
Mfsd1	3
Mfsd10	7
Mfsd11	7
Mfsd12	0
Mfsd3	7
Mfsd4a	8
Mfsd5	7
Mfsd7a	0
Mfsd7b	1
Mfsd8	3
Mfsd9	0
Mga	1
Mgat1	7
Mgat2	3
Mgat4a	1
Mgat4b	0
Mgat5	1
Mgea5	1
Mgll	4
Mgme1	4
Mgmt	0
Mgrn1	0
Mgst3	2
Mia3	0
Mib1	1
Mib2	4
Mical1	0
Mical3	4
Micall1	4
Micu1	7
Micu2	2
Micu3	1
Mid1	0
Mid1ip1	2
Midn	4
Mief1	1
Mief2	0
Mien1	5
Mier1	1
Mier2	4
Mier3	3
Mif	7
Mif4gd	0
Miip	4
Milr1	7
Mina	0
Mink1	6
Minos1	5
Minpp1	7
Mios	0
Mipep	0
Mipol1	0
Mir22hg	0
Mir6236	1
Mir703	9
Mir8112	5
Mir99ahg	1
Mis12	0
Mis18a	0
Mitd1	5
Mitf	1
Mkks	0
Mkl1	6
Mkl2	0
Mkln1	3
Mknk1	2
Mknk2	0
Mkrn1	5
Mkrn2	2
Mks1	4
Mlec	0
Mlf2	2
Mlh1	4
Mlh3	1
Mllt1	6
Mllt10	1
Mllt11	0
Mllt3	0
Afdn	7
Mllt6	4
Mlph	2
Mlst8	0
Mlx	3
Mlxip	2
Mlxipl	4
Mlycd	2
Mmaa	4
Mmab	4
Mmachc	3
Mmadhc	5
Mmd	8
Mmgt1	3
Mmgt2	5
Mmp11	2
Mmp14	2
Mmp15	0
Mmp2	8
Mmp28	0
Mms19	6
Mms22l	1
Mnat1	3
Mnt	6
Mob1a	1
Mob1b	1
